	importance
MoranAuto_ResidueASA23	0.0016868657010542906
GearyAuto_ResidueVol19	0.0016852863978930883
GearyAuto_ResidueVol17	0.001682413975058387
MoranAuto_FreeEnergy10	0.0016331730427979602
MoreauBrotoAuto_Mutability20	0.0016286015898427503
MoreauBrotoAuto_Steric19	0.001620297211753763
GearyAuto_AvFlexibility19	0.001565309075060626
AAG	0.0015614645905697084
QSOSW9	0.0015605951122714666
PAAC30_x	0.0015276663244117793
MoreauBrotoAuto_Mutability21	0.0015051921060339154
GearyAuto_AvFlexibility27	0.0014990418056639952
GearyAuto_Mutability21	0.0014962727950421529
MoreauBrotoAuto_Steric18	0.0014896282667783806
GearyAuto_FreeEnergy21	0.0014876920985652988
GearyAuto_ResidueASA7	0.0014868468147054728
MoranAuto_ResidueASA5	0.0014794856605340454
QSOSW29	0.0014691535898179564
tausw3	0.0014571966012481203
MoreauBrotoAuto_ResidueVol12	0.0014553996065626179
MoreauBrotoAuto_Steric8	0.001450277656398569
bomanindex	0.001449863346801288
MoranAuto_Hydrophobicity4	0.0014263266770766353
MoranAuto_Mutability22	0.0014112036505364695
GearyAuto_ResidueVol3	0.001410678202209553
MoreauBrotoAuto_AvFlexibility6	0.0013751057688071709
_PolarizabilityT13	0.0013652481677618542
PAAC21_x	0.0013599356415049712
GearyAuto_Steric8	0.0013595868911564224
MoreauBrotoAuto_AvFlexibility5	0.0013581863497259615
C	0.0013496918181078784
FG	0.0013416284804177682
MoreauBrotoAuto_Polarizability6	0.001334147346166363
_PolarizabilityD3075	0.0013237108184313623
MoreauBrotoAuto_FreeEnergy17	0.0013147716557672467
MoranAuto_ResidueASA16	0.0013128585828759928
MoreauBrotoAuto_ResidueVol24	0.0013092545032367012
MoreauBrotoAuto_Steric16	0.001283528877126545
MoranAuto_FreeEnergy16	0.0012811004959102728
MoreauBrotoAuto_Hydrophobicity7	0.0012487046185510496
MoreauBrotoAuto_AvFlexibility8	0.0012469682289114425
PAAC11	0.0012396891714824714
Y	0.0012348175406924442
arc_1	0.001232772173531274
GearyAuto_Polarizability21	0.0012321181892814344
_SecondaryStrD3075	0.0012270131985310474
MoreauBrotoAuto_FreeEnergy14	0.0012186457919700344
GearyAuto_Hydrophobicity20	0.0012172227287836513
MoreauBrotoAuto_Hydrophobicity22	0.0012170618359669948
GearyAuto_Mutability24	0.001208755725522483
_ChargeD2050	0.0011961376158490312
_PolarizabilityD2050	0.0011930661092757625
GearyAuto_ResidueASA27	0.0011795731807569634
GearyAuto_FreeEnergy22	0.001178112560688756
MoranAuto_ResidueVol1	0.0011722246648995756
MoreauBrotoAuto_ResidueASA11	0.001162667360231113
MoranAuto_ResidueASA18	0.0011588167881405609
_PolarizabilityD1025	0.0011549039417711633
GearyAuto_ResidueASA4	0.0011493791520249847
GearyAuto_Steric19	0.0011473083860597377
autocorr_5	0.0011223648639156717
MoreauBrotoAuto_AvFlexibility21	0.001095149111447192
MoreauBrotoAuto_Steric17	0.0010883929830227473
_PolarizabilityD2075	0.0010845107121693549
_SecondaryStrD3025	0.0010833115654137213
MoranAuto_FreeEnergy5	0.0010817772878332702
APAAC11	0.001075572741471249
GearyAuto_FreeEnergy18	0.0010746161511062894
GearyAuto_Hydrophobicity15	0.0010745826693244838
MoreauBrotoAuto_Polarizability1	0.0010733739310713857
GearyAuto_FreeEnergy15	0.0010586140928967257
MoreauBrotoAuto_AvFlexibility20	0.0010454800410466933
_SecondaryStrT12	0.0010412581281505687
_PolarityD3100	0.0010411866277542728
MoreauBrotoAuto_Hydrophobicity11	0.001039659197709977
MoreauBrotoAuto_Hydrophobicity18	0.0010280729173969153
G	0.0010229393212713312
GearyAuto_Polarizability4	0.0010163283625482186
MoranAuto_FreeEnergy8	0.001013932672327531
MA	0.0010091185892934394
