	importance
_SolventAccessibilityD2075	0.0015803526744858072
arc_1	0.001578876385777452
MoranAuto_Steric22	0.0015711913317449867
GearyAuto_Steric24	0.0015555937603895047
GearyAuto_FreeEnergy17	0.0015081516232578458
QSOSW24	0.0014851645529438075
APAAC4	0.0014815279493350087
APAAC1	0.00147579630630739
MoranAuto_Hydrophobicity23	0.0014644496995779583
SecStruct_turn	0.0014621614868593914
hydrophobic_ratio	0.0014594227622751574
APAAC12	0.0014394422433511985
MoranAuto_Mutability22	0.001432812995023811
GearyAuto_ResidueVol18	0.0014306997028340916
tausw1	0.0014293968510017995
MoreauBrotoAuto_Steric11	0.0014029353134583087
tausw4	0.00139989878237924
GearyAuto_Mutability19	0.001390586124105078
K	0.0013870362217654711
_SolventAccessibilityT12	0.0013866034272695116
_PolarityD3001	0.001385186205980196
QSOSW12	0.0013849218880193264
MoranAuto_Mutability21	0.0013840219098726772
GearyAuto_ResidueVol23	0.0013801109099547103
MoreauBrotoAuto_Polarizability6	0.0013778050033621278
_HydrophobicityD2050	0.001360350635683389
QSOSW19	0.00135496098013207
_NormalizedVDWVD1001	0.0013399976570498571
_ChargeD1001	0.0013366409144849798
QSOSW4	0.0013323599879330953
_PolarizabilityD1075	0.001330101652274881
Aromacity	0.001326141089342824
moment	0.0013069771881944329
GearyAuto_ResidueASA20	0.0012941168313901413
_PolarityD3100	0.0012866175553555145
_PolarizabilityT23	0.0012800872789056092
GearyAuto_FreeEnergy27	0.0012788739370464307
GearyAuto_Mutability24	0.0012705664078980529
_ChargeD1075	0.0012690174040643192
MoranAuto_Steric21	0.0012608424140908474
MoranAuto_Polarizability21	0.0012382711335235362
_ChargeD1050	0.0012371921052672938
MoreauBrotoAuto_Hydrophobicity9	0.001229162236023265
_PolarityD3075	0.001228839070598371
_SolventAccessibilityD2050	0.0012260848115985435
_PolarityT12	0.0012170487715293943
tausw7	0.0011966511899994807
MoreauBrotoAuto_Steric14	0.0011927189031756085
PAAC37	0.001187239517145485
GearyAuto_ResidueASA17	0.0011734401945875394
GearyAuto_Mutability17	0.001171990907366603
GearyAuto_Hydrophobicity17	0.001171646762436879
MoranAuto_ResidueVol4	0.0011683135248145478
MoreauBrotoAuto_ResidueVol4	0.0011669451246523568
MoreauBrotoAuto_Steric1	0.0011532551534746448
GearyAuto_Polarizability16	0.0011506595840344049
tausw10	0.0011506380985079135
GearyAuto_Steric16	0.001139484953379046
MoranAuto_ResidueASA21	0.0011342179548419512
GearyAuto_Polarizability29	0.001132412348531211
MoreauBrotoAuto_Steric4	0.001120816540406678
MoreauBrotoAuto_Steric5	0.0010945077813282204
AA	0.0010937736756258018
Instability_index	0.0010908321046651645
MoreauBrotoAuto_ResidueASA12	0.001067160408282931
GearyAuto_ResidueASA24	0.001064496989334169
_SolventAccessibilityD3100	0.0010605878866288103
GearyAuto_Mutability29	0.0010505573384644675
MoranAuto_Steric23	0.0010474612287052097
QSOSW3	0.0010433197437133878
D	0.0010360934335693298
MoreauBrotoAuto_FreeEnergy22	0.001032052513475039
GearyAuto_Steric17	0.0010292378639472108
PAAC12	0.0010245795301549471
PAAC24_y	0.0010221747170446756
aliphatic_index	0.0010099758861223595
MoreauBrotoAuto_ResidueASA23	0.0010007554385514374
WG	0.0009909630604877594
_ChargeD2050	0.000990889346102943
GearyAuto_AvFlexibility16	0.000989549727464026
MoreauBrotoAuto_Mutability20	0.0009892744947381698
tausw9	0.0009820793168302338
_PolarityD3025	0.0009604502487291541
MoreauBrotoAuto_ResidueVol3	0.0009561799948839607
GearyAuto_AvFlexibility23	0.0009553809213027605
FG	0.0009523957901672378
_SolventAccessibilityD2025	0.0009510045777281082
_HydrophobicityD2001	0.0009509814775974734
MoreauBrotoAuto_Steric22	0.0009462084518270969
MoranAuto_FreeEnergy21	0.0009386222152155295
GearyAuto_ResidueVol17	0.0009324394643447423
MoreauBrotoAuto_Hydrophobicity6	0.0009314526775047058
PAAC6	0.0009312099690654882
MoranAuto_AvFlexibility24	0.0009288592227521375
arc_0	0.000928192453676812
APAAC2	0.0009227470056865321
MoreauBrotoAuto_AvFlexibility4	0.0009153316216266666
GearyAuto_AvFlexibility20	0.0009080488358078284
MoreauBrotoAuto_Steric6	0.000906070833498082
_PolarityD1001	0.0009059238978582017
QSOSW5	0.0009046829040126646
GearyAuto_FreeEnergy20	0.0009039460628546465
PAAC29_x	0.0008841677726724485
MoreauBrotoAuto_Mutability21	0.0008825183391065584
_SolventAccessibilityD1025	0.000881391178384284
MoreauBrotoAuto_Polarizability20	0.0008802773822879983
MoreauBrotoAuto_ResidueVol12	0.0008750202924807462
APAAC19	0.0008733368852032254
APAAC15	0.0008732061977388277
GearyAuto_ResidueVol16	0.0008725715163113552
GearyAuto_Polarizability17	0.0008673766141816243
_SecondaryStrD3001	0.0008608551845710958
GearyAuto_Mutability28	0.0008599894043799331
PAAC26_x	0.0008558865765129495
MoranAuto_ResidueASA22	0.0008468324870262474
PAAC35	0.0008442119424339737
GearyAuto_Polarizability24	0.0008339248901863939
PAAC13	0.000830207170871258
GearyAuto_Steric23	0.0008284588524772907
PAAC34	0.0008206131532370828
IL	0.0008173213813880852
MoreauBrotoAuto_Hydrophobicity5	0.0008165062375673011
PAAC36	0.0008157356012914977
_SolventAccessibilityC3	0.0008060803891298127
MoreauBrotoAuto_Polarizability8	0.0008038271834762708
QSOSW25	0.0008000807373661945
MoreauBrotoAuto_Hydrophobicity11	0.0007981133090198396
GearyAuto_Mutability23	0.0007970110342887061
MoreauBrotoAuto_Polarizability22	0.0007880696409923971
GearyAuto_ResidueASA16	0.0007738277166998284
_HydrophobicityD3075	0.0007733472717158784
MoranAuto_AvFlexibility21	0.0007694929680228439
MoreauBrotoAuto_Hydrophobicity4	0.0007658589379753666
MoreauBrotoAuto_FreeEnergy16	0.000764347016545817
MoreauBrotoAuto_AvFlexibility5	0.0007622234610267591
MoranAuto_ResidueVol21	0.0007596412336725824
_SecondaryStrT13	0.0007571747711681939
arc_3	0.0007543303009508081
_ChargeD3050	0.0007483514392972449
chargedensity	0.0007462129681454377
GearyAuto_Polarizability15	0.0007373438487280949
autocorr_0	0.0007345647341121429
GearyAuto_Hydrophobicity28	0.0007332540410067335
_NormalizedVDWVD1050	0.0007307092050806693
PAAC26_y	0.0007269787077970621
GearyAuto_Steric15	0.0007227642207744999
_ChargeD3025	0.0007211314347261907
_SolventAccessibilityD2100	0.000720729964394636
_ChargeD1100	0.0007205547942854118
MoreauBrotoAuto_ResidueASA22	0.0007192649047390674
MoranAuto_FreeEnergy22	0.0007172469313316793
GearyAuto_FreeEnergy24	0.0007171489921323397
MoreauBrotoAuto_AvFlexibility13	0.0007154981146955111
GearyAuto_Hydrophobicity27	0.0007129923172080982
_ChargeD3075	0.0007100009888547536
PAAC19	0.0007087890919846944
MoreauBrotoAuto_Steric18	0.0007082351323617472
MoreauBrotoAuto_Steric13	0.0007018387274533676
GearyAuto_ResidueASA15	0.0007009981656591936
MoreauBrotoAuto_ResidueVol22	0.0007003668304511884
MoreauBrotoAuto_ResidueASA10	0.0007000221106112343
GearyAuto_ResidueASA4	0.0006990781721784695
MoreauBrotoAuto_FreeEnergy13	0.0006980554648637523
MoreauBrotoAuto_ResidueASA7	0.000694686394454023
N	0.0006917884391435012
MoreauBrotoAuto_Steric17	0.0006912658965040275
MoranAuto_Hydrophobicity21	0.000689008945336181
MoreauBrotoAuto_Hydrophobicity10	0.0006864306276346136
APAAC6	0.0006854796524151496
MoreauBrotoAuto_ResidueVol5	0.0006853516303170615
_PolarityD2100	0.0006832229831446497
MoreauBrotoAuto_Hydrophobicity14	0.0006825667718439166
_SecondaryStrC2	0.0006804327215113832
GearyAuto_Hydrophobicity16	0.0006801221825675398
MoranAuto_Mutability4	0.0006774592311017705
MoreauBrotoAuto_ResidueVol7	0.000675691393516465
MoreauBrotoAuto_Polarizability4	0.0006749362342019209
GearyAuto_Mutability16	0.0006737634891667831
MoreauBrotoAuto_Mutability10	0.0006735739626427994
MoreauBrotoAuto_FreeEnergy14	0.0006734400453221598
GearyAuto_Steric20	0.0006726480078605958
MoreauBrotoAuto_Mutability11	0.0006726252908469294
_NormalizedVDWVT23	0.0006712745935070918
_PolarityD2075	0.0006643229402135479
profile_1	0.0006600657717948911
_ChargeD1025	0.0006590291973917769
MoreauBrotoAuto_ResidueVol2	0.0006587119588950594
_SolventAccessibilityD2001	0.0006574606482862641
_SolventAccessibilityD3050	0.000653759686431391
charge	0.000653082571246239
GearyAuto_ResidueASA30	0.0006516218641543787
SecStruct_sheet	0.000650914916496583
QSOSW9	0.0006505558173672631
_PolarizabilityD2001	0.000647358763248804
GearyAuto_FreeEnergy14	0.0006473290239788675
MoreauBrotoAuto_Hydrophobicity7	0.0006448008953991266
MoranAuto_ResidueVol19	0.0006447271566230613
_PolarityD3050	0.0006382080660266422
Q	0.0006376307873001758
GearyAuto_ResidueVol27	0.0006362666118063784
MoreauBrotoAuto_AvFlexibility1	0.0006342342501874767
MoreauBrotoAuto_AvFlexibility22	0.0006340273014988325
MoreauBrotoAuto_FreeEnergy9	0.0006338214430063966
GearyAuto_AvFlexibility28	0.0006321693660590706
MoreauBrotoAuto_Polarizability9	0.0006301423180536394
MoreauBrotoAuto_ResidueVol1	0.0006282251597206449
MoreauBrotoAuto_Mutability22	0.0006239496848965768
MoranAuto_Hydrophobicity19	0.0006200948961127553
MoreauBrotoAuto_ResidueASA11	0.0006200896785554188
MoranAuto_Polarizability4	0.0006195667995761661
MoranAuto_ResidueVol22	0.0006195331539063238
APAAC16	0.0006194575300715343
GearyAuto_Steric1	0.0006189936569663598
MoranAuto_ResidueASA23	0.0006114984280155695
MoreauBrotoAuto_AvFlexibility3	0.0006096732646425485
MoranAuto_ResidueASA4	0.000608603616172163
GearyAuto_Mutability4	0.0006061675141964292
MoranAuto_Mutability1	0.0006041558036377428
tausw3	0.0006031810200044057
MoreauBrotoAuto_FreeEnergy2	0.0006027503300625024
GearyAuto_Hydrophobicity20	0.0006024391028625671
GearyAuto_AvFlexibility7	0.0006012463272657969
MoranAuto_Mutability24	0.0006000989337123424
PAAC4	0.000599985184097236
_SecondaryStrC3	0.000597382853784513
MoreauBrotoAuto_Hydrophobicity3	0.0005966917305494217
_PolarityD2001	0.0005961426799897794
MoreauBrotoAuto_Hydrophobicity1	0.0005914310259908566
MoranAuto_ResidueVol23	0.0005909209491868661
MoreauBrotoAuto_Hydrophobicity19	0.0005830323079491648
GearyAuto_FreeEnergy15	0.0005782273981559469
MoreauBrotoAuto_Polarizability24	0.000576389459987011
QSOSW6	0.0005758913200380463
GearyAuto_ResidueVol20	0.0005758464692158105
MoranAuto_AvFlexibility18	0.0005741255614461722
GearyAuto_AvFlexibility4	0.000573289110638817
APAAC11	0.0005727904682444225
MoreauBrotoAuto_AvFlexibility7	0.0005726593760375608
MoreauBrotoAuto_Steric19	0.0005721129862481775
_HydrophobicityD3001	0.0005685702047541081
MoreauBrotoAuto_AvFlexibility12	0.0005674410481058432
MoreauBrotoAuto_AvFlexibility21	0.0005671987281859485
MoreauBrotoAuto_AvFlexibility9	0.0005666666490560457
QSOSW30	0.0005661257162226525
